"animal_id","name","datetime","datetime2","found_location","intake_type","intake_condition","animal_type","sex_upon_intake","age_upon_intake","breed","color"
"A919403","*Wolfina","2024-12-09T03:49:00.000","2024-12-09T03:49:00.000","110 Kimble in Austin (TX)","Stray","Normal","Dog","Intact Female","2 weeks","Redbone Hound Mix","Brown/Black"
"A919404","*Murray","2024-12-09T03:49:00.000","2024-12-09T03:49:00.000","110 Kimble in Austin (TX)","Stray","Normal","Dog","Intact Male","2 weeks","Redbone Hound Mix","Brown/Black"
"A919405","*Luke","2024-12-09T03:49:00.000","2024-12-09T03:49:00.000","110 Kimble in Austin (TX)","Stray","Normal","Dog","Intact Male","2 weeks","Redbone Hound Mix","Brown/Black"
"A919406","Gus (*Lando)","2024-12-09T03:49:00.000","2024-12-09T03:49:00.000","110 Kimble in Austin (TX)","Stray","Normal","Dog","Intact Male","2 weeks","Redbone Hound Mix","Brown/Black"
"A907259","*Peaches","2024-12-09T08:43:00.000","2024-12-09T08:43:00.000","11700 Dionda Lane Unit 9301 in Austin (TX)","Stray","Injured","Dog","Spayed Female","5 years","Siberian Husky/Australian Cattle Dog","White/Tan"
"A919418","*Ali","2024-12-09T10:42:00.000","2024-12-09T10:42:00.000","Greenwood Avenue in Austin (TX)","Stray","Normal","Cat","Neutered Male","6 years","Domestic Shorthair","Blue/White"
"A919415",,"2024-12-09T10:54:00.000","2024-12-09T10:54:00.000","2124 Burton Drive in Austin (TX)","Stray","Normal","Cat","Intact Male","1 year","Domestic Shorthair","Orange Tabby"
"A919412","Tamale","2024-12-09T11:05:00.000","2024-12-09T11:05:00.000","9021 Goodnight Ranch in Austin (TX)","Stray","Injured","Dog","Intact Male","1 year","Chihuahua Shorthair","Brown/Tan"
"A919414",,"2024-12-09T11:10:00.000","2024-12-09T11:10:00.000","Outside Jurisdiction","Owner Surrender","Medical","Dog","Intact Male","1 month","Golden Retriever","Tan"
"A836606","Willy","2024-12-09T11:21:00.000","2024-12-09T11:21:00.000","4808 Flicker Ln in Austin (TX)","Abandoned","Normal","Dog","Neutered Male","7 years","American Bulldog","Fawn/White"
"A919423",,"2024-12-09T11:41:00.000","2024-12-09T11:41:00.000","1300 E Martin Luther King Jr Boulevard in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","Black/White"
"A919424",,"2024-12-09T11:41:00.000","2024-12-09T11:41:00.000","1300 E Martin Luther King Jr Boulevard in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","Black/White"
"A919425",,"2024-12-09T11:41:00.000","2024-12-09T11:41:00.000","1300 E Martin Luther King Jr Boulevard in Austin (TX)","Stray","Normal","Cat","Intact Female","2 months","Domestic Shorthair","Brown Tabby/White"
"A919419",,"2024-12-09T11:46:00.000","2024-12-09T11:46:00.000","2102 Quicksilver Blvd in Austin (TX)","Stray","Injured","Cat","Intact Female","1 month","Domestic Shorthair","Brown Tabby/White"
"A919420","Salma","2024-12-09T11:53:00.000","2024-12-09T11:53:00.000","2518 Muirland in Travis (TX)","Stray","Normal","Cat","Intact Female","5 months","Domestic Shorthair","Black"
"A919422","Whiskey","2024-12-09T12:06:00.000","2024-12-09T12:06:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Female","5 years","Standard Poodle Mix","Black"
"A919427","*Max","2024-12-09T12:16:00.000","2024-12-09T12:16:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Neutered Male","2 years","Domestic Shorthair","Black"
"A919428","*Anna","2024-12-09T12:16:00.000","2024-12-09T12:16:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Intact Female","1 year","Domestic Shorthair","Black"
"A919426",,"2024-12-09T12:34:00.000","2024-12-09T12:34:00.000","10701 South 1St Street in Austin (TX)","Stray","Normal","Cat","Unknown","4 weeks","Domestic Shorthair","Brown Tabby"
"A919432","Bella","2024-12-09T13:06:00.000","2024-12-09T13:06:00.000","Austin (TX)","Stray","Normal","Cat","Intact Female","2 months","Domestic Shorthair","Tortie"
"A919435","*Yukon","2024-12-09T13:32:00.000","2024-12-09T13:32:00.000","7906 Linden Rd in Travis (TX)","Stray","Normal","Dog","Neutered Male","2 years","German Shepherd","Brown/Black"
"A919438","Bellamy","2024-12-09T14:10:00.000","2024-12-09T14:10:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","7 months","Siamese","Chocolate Point"
"A919280","*Hershey","2024-12-09T14:15:00.000","2024-12-09T14:15:00.000","2324 E Ceaser Chavez in Austin (TX)","Abandoned","Normal","Dog","Intact Male","2 years","American Pit Bull Terrier","Chocolate/White"
"A915425","*Shemp Howard","2024-12-09T14:25:00.000","2024-12-09T14:25:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","2 years","Siberian Husky","White/Black"
"A919441","*Pepinillo","2024-12-09T14:49:00.000","2024-12-09T14:49:00.000","5405 South Pleasant Valley Road in Austin (TX)","Stray","Sick","Cat","Intact Male","1 month","Domestic Longhair","Cream"
"A919452","*Papaya","2024-12-09T21:52:00.000","2024-12-09T21:52:00.000","4200 Brookview in Austin (TX)","Stray","Normal","Dog","Intact Female","1 month","Labrador Retriever/Alaskan Husky","Black/Tan"
"A919453","*Huckleberry","2024-12-09T21:52:00.000","2024-12-09T21:52:00.000","4200 Brookview in Austin (TX)","Stray","Normal","Dog","Intact Male","1 month","Labrador Retriever/Alaskan Husky","Black/Tan"
"A919454","*Jackfruit","2024-12-09T21:52:00.000","2024-12-09T21:52:00.000","4200 Brookview in Austin (TX)","Stray","Normal","Dog","Intact Male","1 month","Labrador Retriever/Alaskan Husky","Brown/White"
"A919455","*Persimmon","2024-12-09T21:52:00.000","2024-12-09T21:52:00.000","4200 Brookview in Austin (TX)","Stray","Normal","Dog","Intact Female","1 month","Labrador Retriever/Alaskan Husky","White/Cream"
"A919456","*Guava","2024-12-09T21:52:00.000","2024-12-09T21:52:00.000","4200 Brookview in Austin (TX)","Stray","Normal","Dog","Intact Female","1 month","Labrador Retriever/Alaskan Husky","White/Cream"
"A919461","*Natalia","2024-12-10T07:27:00.000","2024-12-10T07:27:00.000","1551 E Hwy 71 in Austin (TX)","Stray","Injured","Dog","Intact Female","2 years","Border Collie/Siberian Husky","White/Black"
"A758574","Little Bit","2024-12-10T10:05:00.000","2024-12-10T10:05:00.000","6200 Loyola Ln in Austin (TX)","Stray","Normal","Dog","Spayed Female","7 years","Dachshund Mix","Brown Brindle/White"
"A919472","Margaret","2024-12-10T10:41:00.000","2024-12-10T10:41:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Seal Point"
"A919473","*Velvet","2024-12-10T10:41:00.000","2024-12-10T10:41:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Tortie"
"A919474","*Bear","2024-12-10T10:41:00.000","2024-12-10T10:41:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","2 days","Domestic Shorthair","Black"
"A919475","*Moo","2024-12-10T10:41:00.000","2024-12-10T10:41:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","2 days","Domestic Shorthair","Black/White"
"A919476","*Kitty","2024-12-10T10:41:00.000","2024-12-10T10:41:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","2 days","Domestic Shorthair","White"
"A919477","*Bug","2024-12-10T10:41:00.000","2024-12-10T10:41:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","2 days","Domestic Shorthair","Black/White"
"A919483","*Phoenix","2024-12-10T10:41:00.000","2024-12-10T10:41:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","2 days","Domestic Shorthair","Calico"
"A919481","Imzadi","2024-12-10T11:12:00.000","2024-12-10T11:12:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","1 year","Australian Kelpie Mix","Black/Tan"
"A919484","Mrs. Blackpantherman","2024-12-10T11:25:00.000","2024-12-10T11:25:00.000","Travis (TX)","Stray","Normal","Cat","Neutered Male","3 years","Domestic Shorthair","Black"
"A919493","*Monty","2024-12-10T11:46:00.000","2024-12-10T11:46:00.000","Douglas St in Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","1 year","Siberian Husky Mix","Black/White"
"A919488","*Mama Jade","2024-12-10T12:26:00.000","2024-12-10T12:26:00.000","5605 Liberation Ln in Austin (TX)","Stray","Normal","Cat","Intact Female","1 year","Domestic Shorthair","Brown Tabby/White"
"A919489",,"2024-12-10T12:26:00.000","2024-12-10T12:26:00.000","5605 Liberation Ln in Austin (TX)","Stray","Normal","Cat","Intact Female","3 weeks","Domestic Shorthair","Blue Tabby/White"
"A919490",,"2024-12-10T12:26:00.000","2024-12-10T12:26:00.000","5605 Liberation Ln in Austin (TX)","Stray","Normal","Cat","Intact Male","3 weeks","Domestic Shorthair","White/Blue Tabby"
"A919491",,"2024-12-10T12:26:00.000","2024-12-10T12:26:00.000","5605 Liberation Ln in Austin (TX)","Stray","Normal","Cat","Intact Female","3 weeks","Domestic Shorthair","White/Black"
"A919492",,"2024-12-10T12:26:00.000","2024-12-10T12:26:00.000","5605 Liberation Ln in Austin (TX)","Stray","Normal","Cat","Intact Male","3 weeks","Domestic Shorthair","Black/White"
"A919494","Ash","2024-12-10T12:54:00.000","2024-12-10T12:54:00.000","5108 Turnstone Drive in Austin (TX)","Stray","Normal","Cat","Intact Female","6 months","Domestic Shorthair","Blue Tabby/White"
"A870076","Callie","2024-12-10T13:13:00.000","2024-12-10T13:13:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Spayed Female","16 years","Domestic Shorthair","Calico"
"A919496","Shy","2024-12-10T13:26:00.000","2024-12-10T13:26:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","7 years","German Shepherd Mix","Tan/Brown"
"A919495","*Neeko","2024-12-10T13:35:00.000","2024-12-10T13:35:00.000","1840 Burton Dr in Austin (TX)","Stray","Sick","Cat","Intact Male","1 month","Siamese","Flame Point"
"A918248",,"2024-12-10T13:44:00.000","2024-12-10T13:44:00.000","Lakeline And 183 in Austin (TX)","Stray","Normal","Dog","Intact Male","3 months","Italian Greyhound Mix","Brown"
"A816469","Sam","2024-12-10T13:51:00.000","2024-12-10T13:51:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","5 years","Labrador Retriever/Australian Kelpie","Black/White"
"A918339","Foxy","2024-12-10T14:07:00.000","2024-12-10T14:07:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","1 year","Australian Cattle Dog Mix","Red"
"A919502","Antoni","2024-12-10T14:24:00.000","2024-12-10T14:24:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Neutered Male","4 years","Domestic Medium Hair","Orange Tabby/White"
"A919503","Thaigo","2024-12-10T14:24:00.000","2024-12-10T14:24:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Neutered Male","4 years","Domestic Medium Hair","Brown Tabby"
"A919429","Kong","2024-12-10T14:40:00.000","2024-12-10T14:40:00.000","Creighton Lane in Travis (TX)","Stray","Normal","Dog","Intact Male","1 year","Pit Bull","Black Brindle"
"A919430","Reagan","2024-12-10T14:40:00.000","2024-12-10T14:40:00.000","Creighton Lane in Travis (TX)","Stray","Normal","Dog","Intact Female","2 years","Pit Bull","Brown Brindle/White"
"A918990","*Willow","2024-12-10T15:28:00.000","2024-12-10T15:28:00.000","4404 Magin Meadow Drive in Austin (TX)","Stray","Normal","Cat","Intact Female","6 months","Siamese Mix","Lynx Point"
"A919504","Polo","2024-12-10T15:33:00.000","2024-12-10T15:33:00.000","Austin (TX)","Stray","Injured","Dog","Intact Male","2 years","Great Pyrenees Mix","White/Black"
"A590085",,"2024-12-10T15:55:00.000","2024-12-10T15:55:00.000","9299 Brown Ln in Austin (TX)","Stray","Injured","Dog","Spayed Female","14 years","Labrador Retriever Mix","Black/White"
"A918490","Nisha","2024-12-10T15:59:00.000","2024-12-10T15:59:00.000","10800 Lakeline Blvd in Austin (TX)","Public Assist","Normal","Dog","Intact Female","2 years","Pit Bull","Black/White"
"A914318","Baggs","2024-12-10T16:20:00.000","2024-12-10T16:20:00.000","11817 Chambers Peak Cv in Austin (TX)","Public Assist","Normal","Dog","Intact Male","2 years","English Bulldog","White/Brown"
"A919516","*Slippers","2024-12-10T17:16:00.000","2024-12-10T17:16:00.000","Inspiration Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","8 months","Domestic Shorthair","Cream Tabby/White"
"A919517","*Marshmallow","2024-12-10T17:16:00.000","2024-12-10T17:16:00.000","Inspiration Dr in Austin (TX)","Stray","Normal","Cat","Intact Female","8 months","Domestic Shorthair","Cream Tabby/White"
"A792484","Taros","2024-12-10T23:46:00.000","2024-12-10T23:46:00.000","2800 Collins Creek Dr in Austin (TX)","Stray","Normal","Dog","Neutered Male","6 years","German Shepherd Mix","Cream"
"A919532","Coco","2024-12-11T07:39:00.000","2024-12-11T07:39:00.000","E Saint Johns Ave And Blessing in Austin (TX)","Stray","Sick","Dog","Spayed Female","4 months","Labrador Retriever Mix","Gold/White"
"A919518",,"2024-12-11T08:24:00.000","2024-12-11T08:24:00.000","11700 Metric Blvd in Austin (TX)","Stray","Injured","Cat","Intact Male","2 months","Domestic Shorthair","Orange Tabby/White"
"A919526","*Tiny Tim","2024-12-11T08:34:00.000","2024-12-11T08:34:00.000","Oltorf And Lamar in Austin (TX)","Stray","Sick","Dog","Intact Male","1 month","Chihuahua Shorthair","Tan/Black"
"A919535","River","2024-12-11T09:40:00.000","2024-12-11T09:40:00.000","800 W Slaughter Ln in Austin (TX)","Public Assist","Normal","Dog","Spayed Female","12 years","Siberian Husky","Black/White"
"A919536","Nala","2024-12-11T09:40:00.000","2024-12-11T09:40:00.000","800 W Slaughter Ln in Austin (TX)","Public Assist","Normal","Dog","Intact Female","5 years","Siberian Husky","Red/White"
"A866872","Bean","2024-12-11T09:49:00.000","2024-12-11T09:49:00.000","7801 N Lamar Blvd Svrd Sb in Austin (TX)","Public Assist","Normal","Dog","Neutered Male","2 years","German Shepherd","Tan/Black"
"A919539","*Hana","2024-12-11T11:00:00.000","2024-12-11T11:00:00.000","7201 Levander Loop in Austin (TX)","Abandoned","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Brown Tabby"
"A919541","Solstice","2024-12-11T11:00:00.000","2024-12-11T11:00:00.000","7409 Bethune Avenue in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","Brown Tabby"
"A919550","Thomas","2024-12-11T11:00:00.000","2024-12-11T11:00:00.000","Melody Ln in Austin (TX)","Stray","Normal","Dog","Intact Male","9 months","Dachshund Mix","Brown"
"A919551","Rosie","2024-12-11T11:00:00.000","2024-12-11T11:00:00.000","Melody Ln in Austin (TX)","Stray","Normal","Dog","Intact Female","2 months","Dachshund Wirehair Mix","Brown"
"A919552","*Lily","2024-12-11T11:00:00.000","2024-12-11T11:00:00.000","Melody Ln in Austin (TX)","Stray","Normal","Dog","Intact Female","9 months","Dachshund Wirehair Mix","Brown"
"A919554","Biscuit","2024-12-11T11:00:00.000","2024-12-11T11:00:00.000","Melody Ln in Austin (TX)","Stray","Normal","Dog","Intact Male","9 months","Beagle Mix","Tricolor"
"A919543","Arlo","2024-12-11T11:01:00.000","2024-12-11T11:01:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","1 month","Dachshund/English Foxhound","Black/Tan"
"A919544","Taffy","2024-12-11T11:01:00.000","2024-12-11T11:01:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Female","1 month","Dachshund/English Foxhound","Tan/White"
"A919545","Edie","2024-12-11T11:01:00.000","2024-12-11T11:01:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Female","1 month","Dachshund/English Foxhound","Tan/White"
"A919546","*Jupiter","2024-12-11T11:01:00.000","2024-12-11T11:01:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","1 month","Dachshund/English Foxhound","Tan/White"
"A919542","*Kringle","2024-12-11T11:11:00.000","2024-12-11T11:11:00.000","Interstate 45 And Dulap Road in Travis (TX)","Stray","Normal","Dog","Intact Male","1 year","Papillon Mix","Brown"
"A919555","Kaspa","2024-12-11T11:25:00.000","2024-12-11T11:25:00.000","8600 Research Boulevard Unit 103 in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Seal Point"
"A919556","*Archie","2024-12-11T11:25:00.000","2024-12-11T11:25:00.000","8600 Research Boulevard Unit 103 in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Siamese Mix","Lynx Point"
"A919557","*Luna","2024-12-11T11:25:00.000","2024-12-11T11:25:00.000","8600 Research Boulevard Unit 103 in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Seal Point"
"A919558","*Grace","2024-12-11T11:25:00.000","2024-12-11T11:25:00.000","8600 Research Boulevard Unit 103 in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Brown Tabby"
"A919553","Salem","2024-12-11T11:25:00.000","2024-12-11T11:25:00.000","8600 Research Boulevard Unit 103 in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Black"
"A901605","*Antonio","2024-12-11T11:49:00.000","2024-12-11T11:49:00.000","3300 Killingsworth Ln in Austin (TX)","Stray","Sick","Cat","Neutered Male","2 years","Domestic Shorthair","Brown Tabby/White"
"A919568",,"2024-12-11T12:26:00.000","2024-12-11T12:26:00.000","3201 Burleson Road in Austin (TX)","Stray","Normal","Dog","Intact Male","1 month","Chihuahua Shorthair Mix","Tan/White"
"A918373","*Hale","2024-12-11T12:53:00.000","2024-12-11T12:53:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","7 months","Pit Bull","Blue/White"
"A919565","*Marty","2024-12-11T12:57:00.000","2024-12-11T12:57:00.000","9300 S Ih 35 Frontage Rd in Austin (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Shorthair","Brown Tabby/White"
"A918920",,"2024-12-11T13:53:00.000","2024-12-11T13:53:00.000","10308 Pebble Drive in Austin (TX)","Stray","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Tortie"
"A918921",,"2024-12-11T13:53:00.000","2024-12-11T13:53:00.000","10308 Pebble Drive in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Black"
"A918922",,"2024-12-11T13:53:00.000","2024-12-11T13:53:00.000","10308 Pebble Drive in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Tortie"
"A918923",,"2024-12-11T13:53:00.000","2024-12-11T13:53:00.000","10308 Pebble Drive in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Orange Tabby"
"A918924",,"2024-12-11T13:53:00.000","2024-12-11T13:53:00.000","10308 Pebble Drive in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Black"
"A918925",,"2024-12-11T13:53:00.000","2024-12-11T13:53:00.000","10308 Pebble Drive in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Black"
"A918392",,"2024-12-11T14:23:00.000","2024-12-11T14:23:00.000","51St And Springdale in Austin (TX)","Stray","Normal","Dog","Intact Male","1 year","Norfolk Terrier","Tan/White"
"A919574",,"2024-12-11T14:30:00.000","2024-12-11T14:30:00.000","4306 N Quinlan in Travis (TX)","Public Assist","Normal","Dog","Neutered Male","10 years","Dachshund","Black Brindle"
